id,text,target,target_name
7109,"Hi-
Does anyone out there know how I would get started on writing a
device driver for the Apple CD300 CD-ROM drive, which *can*
read audio CD formats out through the SCSI bus? ",4,comp.sys.mac.hardware
2542,"On the question, ""Does God hear the prayers of sinners?"" we need to
distinguish.

If we say that He never hears the prayers of any who have sinned, we
make pointless all prayers by anyone born less than 19 centuries
ago.

But if we consider the prayers of the impenitent sinner, of someone
who says, ""Lord, I want you to do this for me, but don't expect me
to change my way of life,"" that is a different matter. Even here, I
would not venture to say that God never grants such petitions (just
as He sends sun and rain on the evil and on the good). However, if
someone we know well is praying to God in that spirit, we might have
the responsibility to say, ""Remember, if God's help is real, then so
are His commands.""",15,soc.religion.christian
17373,"I was wanting to ask the same question Dan Bernstein asked--how does the
Clipper chip exchange keys?  If the public key is only 80 or 160 bits long,
does anyone know of any public-key schemes that are secure with that key
size?  (Diffie-Hellman or maybe El Gamal, with p set to a constant value?)
   Presumably, the real scheme is something like:
 
   1.  Exchange/verify public keys.
   2.  Send encrypted (randomly-generated) session key.
   3.  Encrypt / Decrypt voice trafic with some sort of fast stream cipher.
 
   Can anyone elaborate on this, or show me what I'm missing here?",11,sci.crypt
16410,"Bye.

------------------------------------------------------------------------------
""Nothing is as inevitable as a mistake whose time has          Garrett Johnson
 come."" --Tussman                                           Garrett@Ingres.com
""The probability of someone watching you is proportional
to the stupidity of your action."" - Unknown",18,talk.politics.misc
12160,"I'm having a real tough time finding out the proper adapters to use a VGA
monitor (an IBM 8513 sold w/ many PS/2's to be exact) on the Mac LC III. 
All of the vendors I have called say that the internal video will not work
on a true VGA monitor but will work on a IBM Compatible multisync like the
sony's or the NEC monitors.  I thought the VGA capability of LCIII was very
attractive because it allowed you to use inexpensive VGA monitors.  Am I
confused or are these vendors just not up to speed?  Has anyone used an
LCIII with a non multisync VGA monitor and if so where did you get your
adapter (please be specific w/ vendor and cat #)?  I would prefer to get a
apple monitor for these LCIII's (it's unseemly to see the finder inside an
IBM bezel) but the more money we save on monitors the more LCIII's we can
afford and the more PS/2's we can get rid of!",4,comp.sys.mac.hardware
10732,"Apparently that last post was a little hasy, since I
called around to more places and got quotes for less
than 600 and 425.  Liability only, of course.

Plus, one palced will give me C7C for my car + liab on the bike for
only 1350 total, which ain't bad at all.

So I won't go with the first place I called, that's
fer sure.

",8,rec.motorcycles
6533,"I have an idea as to why the encryption algorithm needs to be keep secret,
and some things that i think it implies. (Of course these could all be
wrong.....) 

from 

                     THE CLIPPER CHIP: A TECHNICAL SUMMARY
                               Dorothy Denning
                           Revised, April 21, 1993

.
.
.

The Clipper Chip contains a classified single-key 64-bit block
encryption algorithm called ""Skipjack.""  The algorithm uses 80 bit keys
(compared with 56 for the DES) and has 32 rounds of scrambling
(compared with 16 for the DES).  It supports all 4 DES modes of
operation.  The algorithm takes 32 clock ticks, and in Electronic
Codebook (ECB) mode runs at 12 Mbits per second.

Each chip includes the following components:

   the Skipjack encryption algorithm
   F, an 80-bit family key that is common to all chips
   N, a 30-bit serial number (this length is subject to change)
   U, an 80-bit secret key that unlocks all messages encrypted with the chip

.
.
.

ENCRYPTING WITH THE CHIP

To see how the chip is used, imagine that it is embedded in the AT&T
telephone security device (as it will be).  Suppose I call someone and
we both have such a device.  After pushing a button to start a secure
conversation, my security device will negotiate an 80-bit session key K
with the device at the other end.  This key negotiation takes place
without the Clipper Chip.  In general, any method of key exchange can
be used such as the Diffie-Hellman public-key distribution method.

Once the session key K is established, the Clipper Chip is used to
encrypt the conversation or message stream M (digitized voice).  The
telephone security device feeds K and M into the chip to produce two
values:

   E[M; K], the encrypted message stream, and 
   E[E[K; U] + N; F], a law enforcement field , 

which are transmitted over the telephone line.  The law enforcement
field thus contains the session key K encrypted under the unit key U
concatenated with the serial number N, all encrypted under the family
key F.  The law enforcement field is decrypted by law enforcement after
an authorized wiretap has been installed.

------------------

suppose i knew how the algorithm worked and knew the N for my chip, but
did not know F, then by cryptanalysis i might be able to determine F from
if law enforcement field 
   E[E[K; U] + N; F]
not knowing N would might make this much harder.

Now suppose that I know F, (either legitimately or not),
If I know K (either because I am involved in the conversation, or I know U
for a party in the conversation), I may now be able to determine U for the
other party.

If I know F I can also defeat the law enforcement field, since I could
make my own, with a different K then the one I am using. Knowing F also
allows traffic analysis to be performed. So I might not know what you are
saying but I could know who you are saying it too.

Now I admit that someone trying to compute U will not have lots of
messages to work from, but since we have no way of knowing that the key
generation method does not (deliberately?) generate weak keys, or for that
matter that the published method is in fact used, perhaps the U's will be
chosen from know weak keys for the system.

Obviously the compromise of F would be a disaster, both to law enforcement
for whom this whole thing is designed, and for the people who believe that
it is giving them security. F is but one number, and I sure that alot of
people (more then 1) know what it is (and if some ""panel of experts"" is
going to check it over for flaws then many more will know F, forget
grinding chips, bribery and blackmail work just fine.

So, am I wrong? Or are these problems.",11,sci.crypt
17114,"A friend of mine needs spec for a used hard drive he just got:
It is a Western Digital, IDE, 340 meg
with 1010 cylinders and 12 heads.  We believe the model number is
wd2340A, but we can't be sure.  It is a 12 ms, 3.5"" model.

Any info would be appreciated, either from somone who knows, or maybe
western digitals phone number",3,comp.sys.ibm.pc.hardware
14469,"

I didn't see any smilies in this message so.......

                W     T    L    PTs
   Team A      50    30    4    104
   Team B      52    32    0    104


There you go.  Two teams that tie in points without identical records.

",10,rec.sport.hockey
2026,"........

It looks like the Edmonton Oilers just decided to take a European
vacation this spring...

Ranford, Tugnutt, Benning, Manson, Smith, Buchberger, and Corson
are playing for Canada.

Podein and Weight are playing for the US.

Is Kravchuk playing for the Russians...I know he had nagging
injuries late in the season.

Podein is an interesting case...because he was eligible to
play in Cape Breton in the AHL playoffs like Kovalev, Zubov,
and Andersson...obviously Sather and Pocklington are not
the total scrooges everyone makes them out to be...certainly
in this case they've massively outclassed Paramount and the
New York Rangers.",10,rec.sport.hockey
8734,"

The funny thing is the personaly stories about reactions to MSG vary so
greatly. Some said that their heart beat speeded up with flush face. Some
claim their heart ""skipped"" beats once in a while. Some reacted with
headache, some stomach ache. Some had watery eyes or running nose, some
had itchy skin or rashes. More serious accusations include respiration 
difficulty and brain damage. 

Now here is a new one: vomiting. My guess is that MSG becomes the number one
suspect of any problem. In this case. it might be just food poisoning. But
if you heard things about MSG, you may think it must be it.",13,sci.med
12030,"I can (and do) take religious writings as a metaphor for life.
I do this with all sorts of fiction, from Beowolf to Deep Space Nine.
The idea is to not limit yourself to one book, screen out the good 
stuff from what you read, and to remember that it is all just a story.  
You sound Buddist to me :^)",0,alt.atheism
17067,"""Todd Karlin"" writes

Bonilla wasn't threatening anyone.  He just wanted to give him the dollar 
tour.  =^)
",9,rec.sport.baseball
5602,"One can only remap special-command keys in procomm it seems. I
would like to remap other keys too - especially ""altgr 2"", and
such combinations.

Anybody know a plain OR dirty way to do this?? (of cause most
people settle for remapping function keys, but I don't see
why there should be a limitation...)",2,comp.os.ms-windows.misc
16785,":>... Also, as implied by other posters, why 
:>do you need to boost the orbit on this mission anyway? ...
:You don't *need* to, but it's desirable.  HST, like all satellites in
:low Earth orbit, is gradually losing altitude due to air drag.  It was
:deployed in the highest orbit the shuttle could reach, for that reason.
:It needs occasional reboosting or it will eventually reenter.  (It has
:no propulsion system of its own.)

Has any thought been given as to how they are going to boost the HST yet?
Give it a push?  I can see the push start cartoons now :-).
",14,sci.space
14927,"I'm writing an application running under X (using Motif), and I need to do
some stuff when the application quits.  Now, when I shut down my X Windows
session, it doesn't seem to send a SIGTERM (or whatever) signal to my
application (I'm trapping various signals like that).  Therefore, I thought
I could use an X signal to check for my top level window being destroyed.

However I seem to get DestroyNotify events whenever I move windows.  Is
there any way for me to check that the window is actually being destroyed
(some field to check or some combination of events?).

Replies by e-mail please and I will summarise.

Thanks for any help,
                      Ian",5,comp.windows.x
11438,"
Gee, what do I do?  My LDL is only 50-60. (and my HDL is only 23-25)
I must be risking something, but Is it the same risk as those with 
very high LDL?


What about exercise and a low-fat diet?  What are the long-term 
effects of this drug?
",13,sci.med
9889,"

So, the Greek educational system is also in a shambles. History shows 
that within the last 170 years, Greeks played that game twice: They 
used Istanbul Patriarch Grigorios in 1822 to instigate the Morea 
rebellion that resulted in the massacres of the Muslim people. Again, 
the Orthodox Patriarch Constantine V invited the Russian Czar Nicholas 
II to invade the Ottoman Empire 'in the name of Jesus,' and save his 
flock from Ottoman rule. 

Source: ""The 'Past' in Medieval and Modern Greek Culture,"" in Speros
         Vryonis, ed., 'Byzantina kai Metabyzantina,' Vol I (Malibu,
         Calif., 1978).

p. 161.

In the words of Professor Skiotis, ""With savage jubilance, [the Greeks]
sang the words 'Let no Turk remain in the Morea, nor in the whole world.'
The Greeks were determined to achieve to 'Romaiko' in the only way they
knew how: through a war of religious extermination.""

Let me further improve this one for you. After the Ottoman Empire lost 
World War I, the British landed in 1919 a 200,000 Greek army in Izmir 
to exterminate the people of Turkiye. Are you suffering from a severe 
case of amnesia? The tired and defeated Turks rose up, formed a National 
Force under the leadership of Mustafa Kemal, and on August 30, 1922 they 
annihilated the bulk of the Greek Army.

Now wait, there is more.

  <<The Greek War of Independence brought disaster to the Jewish communities
  in the Peloponnesos, where the revolution erupted in 1821. The Jews,
  because of their close association with the Ottoman administration,
  were massacred along with the Turks. The Jewish communities of Mistras,
  Tripolis, and Kalamata were decimated; the few survivors moved north to
  settle in Chalkis and Volos, still under Ottoman rule. Patras lost its
  ancient Jewish community, which was refounded only in 1905.>>


                                         Nikos Stavroulakis
                                      'Athens-Auschwitz', page ix.

  Source: Professor Stanford J. Shaw, 'The Jews of the Ottoman Empire and 
          the Turkish Republic,' New York University Press, New York (1991).

  page 187:

  <<...the disintegration of the Ottoman Empire which had been going on
  for a century was disastrous for Ottoman Jewry. This was the age of
  nationalism among the Christian subjects of the Sultan, starting with
  the Greek Revolution early in the nineteenth century, which, based on
  the Megali Idea, or Great Idea, sought to add to Greek kingdom Istanbul
  and large portions of Anatolia, union of which with Greece was felt to be
  the 'dream and hope of all'. The success of the Greek national movement,
  provided more in fact by the intervention of the Great Powers than by the
  efforts of the Greeks themselves, stimulated similar uprisings among the
  other subjects in Southeastern Europe who had long been oppressed, not so
  much by the Ottomans but, rather, by the Greek religious hierarchy which
  dominated the Orthodox millet, leading first to pressure for religious
  independence, granted to the Bulgarian Orthodox Exarchate in 1870, to the
  Serbian Church in 1879, and to the Rumanian Church in 1885, with subsequent
  aspirations for, and achievement of, political independence following...>>

  page 188:

  <<...They [new nationalist leaders] were greatly assisted in their
   campaigns against the Ottomans both by the diplomatic and consular
   representatives of the major Powers of Europe and also by Christian
   missionaries, who emphasized feelings of Christian superiority and
   hatred for Muslims and Jews which fortified the religious as well as
   ethnic bases of their pursuit of independence.

   Christian nationalism, based as much on religious as on ethnic identity,
   soon resurrected the medieval bigotries which had devastated both Jews
   and Muslims and consequently had driven them together in the past.
   Vicious anti-Muslim and anti-Semitic movements developed, involving
   large-scale persecutions and massacres carried out by invading armies,
   by the independent states that resulted, also by Christian subjects
   who remained within the Empire, particularly because of Jewish and Muslim
   support for Ottoman integrity in fear of their fate in the emergent
   nationalist states of Southeastern Europe. The results were explosive
   and damaging.

   The invading armies of Russia and Austria as well as the revolting
   nationalists and, later, successfully established independent Christian
   states, committed systematic genocide against Jews and Muslims throughout
   the nineteenth century, despite Great Power admonitions to the contrary
   in the treaties of Paris (1858) and Berlin (1878),...>>

  page 188:

  <<...As the peoples of Southeastern Europe achieved their independence,
   their Muslim and Jewish minorities were systematically persecuted and
   massacred, and those who survived were driven beyond the ever-shrinking
   boundaries of the retreating Ottoman Empire in a kind of slaughter which
   had not been seen since the dispersal of the Jews from Palestine centuries
   earlier.

   This sort of genocide had begun as long before as the late sixteenth
   century, with the Rumanian Principalities taking the lead, as united
   Rumania did subsequently during the later years of the nineteenth
   century. In 1579 the ruler of Moldavia, Peter the Lame, banished its
   Jews because of their competition with its Christian merchants. When
   Prince Micheal the Brave revolted against the Ottomans in the Rumanian
   principalities of Wallachia and Moldavia in 1593, he ordered the massacre
   of all the Jews as well as Turks in Bucharest.>>

  page 189:

  <<The slaughter continued well into the nineteenth century. When the
  Greeks revolted against Ottoman rule many Greek volunteers coming from
  Russia and the Principalities to join in the effort slaughtered and
  plundered the Jewish communities along their paths as they went through
  Moldavia and Wallachia toward Greece.>>

  page 190 (second paragraph):

  <<When Venice occupied the island of Chios in 1694, its Jewish population
   was either massacred or deported and all Jewish communal and personal
   property was stolen by the native Greek population, leaving those Jews
   who returned in utter poverty and reduced to begging, no longer able to
   compete with the Greeks in trade or commerce.>>

  page 190 (third paragraph):

  <<Jews living in Greece and the Rumanian principalities suffered terribly
   because of their support for Ottoman rule. When the Greek nationalist
   movement Philike Etairia started its uprising in Wallachia and Moldavia
   during the spring of 1821, hundreds of Jews and Muslims were killed by
   the Greeks who lived there as well as by native Wallachs [14]. During
   the height of the Greek revolution, five thousand Jews were massacred
   in Morea along with most of the Muslim population, numbering about
   twenty thousand in all [15]. In Tripolizza alone 1,200 Jews were
   massacred along with uncounted Turks [16].  Reverend John Hartley,
   after describing the carnage, concluded 'Thus did Jewish blood, mingled
   with Turkish, flow down the streets of captured city. The sons of Isaac
   and the sons of Ishmael, on this as well as on every occasion during the
   Greek Revolution, met with common fate. Their corpses were cast out of the
   city, and, like the ancient sovereign of Judah, they received no burial
   superior to that of an ass.' [17] Jewish communities on the islands of
   Sparta, Patras, Corinthos, Mistra, and Argos were wiped out by bands of
   Greek rebels along with those of Thebes, Vrachori, Attica and Epirus [18].
   The surviving Jews fled to the island of Corfu, where Jews who had fled
   from Italy, and the Iberian Peninsula had lived in peace and prosperity
   under the Venetian rule since the twelfth century, though divided into
   rival Greek and Italian communities. It was not long, however, before
   it too fell victim to the Greek Revolution, leading to savage repression
   and massacres of Jews, forcing the surviving members of the two communities
   to come together for self-defense for the first time. Throughout the years
   of Greek revolution, Greek nationalists went from town to town on the
   mainland and from island to island in the Agean, exterminating all the
   Jews and Muslims they could find, many along the roads as they desperately
   fled to safety in what was left of the Ottoman Empire. Contemporary
   accounts relate that the Greeks left the murdered Jews and Muslims lying
   exposed so their bodies could be torn apart by the buzzards [19]. Most of
   the Jews who survived these massacres fled across the Agean in small boats
   to Izmir, thus starting its rise as one of the leading centers of Ottoman
   Jewish life during the nineteenth century. Only in Northern Greece,
   particularly in the areas of Janina and Salonica, were the Jews and the
   Turks able to successfully resist the Greek assaults, thus saving their
   populations from massacre as well [20]. During the remainder of the 19th
   century, particularly during the Greek-Turkish war in 1897, those Jews
   who remained in Greece in the areas of Athens, Chalkis, Larissa, Corfu
   and Crete suffered severe persecution and massacre, forcing thousands
   more to emigrate into Ottoman territory, particularly to Salonica and
   Izmir [21].>>

   page 193 (last paragraph):

   <<The inclusion in the Treaty of Berlin of stipulations providing
   protection for the Jewish and Muslim minorities in Southeastern Europe
   stimulated more popular anti-Semitic and anti-Muslim hysteria in all
   the countries involved, with blood-libel accusations once again being
   used as pretexts for attacking and ravaging Jewish quarters as well as
   for new tactics for boycotting Jewish shopkeepers, merchants and
   professionals, a movement which was quickly adapted by the Christian
   millets in the major cities of the Ottoman Empire. Because the Bulgarians,
   Rumanians and Greeks correctly regarded the Jews as supporters of the
   Turks, both Jews and Turks were expelled from these countries in equally
   atrocious and brutal manners. Their property was plundered and their
   homes and shops taken over without compensation, while the survivors
   fled in desperation to Edirne and Istanbul. While official statements
   subsequently were issued granting equal rights to Jews, little was done
   in fact and they continued to be persecuted regularly well into the
   twentieth century.>>

  page 194 (last paragraph):

  <<Things were not much better elsewhere in Southeastern Europe or the
   Greek islands of the Agean and the eastern Mediterranean. In 1891 the
   Jews on Corfu were subjected to severe persecution by local Greeks due
   to the revival of the old ritual murder accusations [26]. Many of
   those who survived found refuge in Ottoman territory with the help of a
   popular subscription drive carried out in Istanbul under leadership of
   the Banque Camondo. In 1881 and 1884, and again in 1892 and 1903,
   thousands of Jews came to Ottoman territory as a result of pogroms
   in Russia which went on between 1881 and 1921 with only slight periods
   of respite. In 1899 Jewish families arrived in Istanbul in flight from
   persecution in Vidin, in independent Bulgaria.

   The conquest of Ottoman Thrace and Macedonia by Greek and Bulgarian
   forces during the Balkan Wars (1912-13), including Salonica, Corlu,
   and Edirne, was followed by general attacks on Jews, their synagogues,
   homes and shops, in both countries [27], resulting in a renewed exodus
   toward Istanbul and beyond. Two reports from Salonica graphically
   described the situation caused by the invading armies:

      'All the self-interested justifications of the newspapers of Europe,
      all the lies which they have used to cover up the truth, can never
      destroy the impression of the terrible anguish which has marked the
      entry of the Greeks in Salonica. A week of terror and horror one can
      never easily forget. The Hellenes now cruelly feel today all the
      damage that the explosion of hatred by the (Greek) population has done
      to their cause. The mob has shown itself odious and the government
      weak...The incompetence of the Greek administration and the horrors
      inflicted by the soldiers has put them in a terrible situation. The
      consuls guaranteed the absolute safety of the Muslims, but sixty of
      them were massacred in a single night....'[28]

     'It wasn't only irregulars (Comitacis) who massacred, pillaged and
      burned. The soldiers of the Army, the Chief of Police, and the high
      civil officials took an active part in the events at Serres. Out of
      6,000 houses, 4,000 were burned. Almost 1,200 shops were consumed by
      flames and destructive bombs. The (Jewish) population lost all, and
      without even anything to wear is in despair. Everyone wants to
      emigrate...'[29]


  page 196:

    <<As a result of these assaults, massacres, and forced deportations from
   the independent countries of Southeastern Europe, the Ottoman Empire
   received literally thousands of Jewish refugees who joined the Muslims
   who survived the persecution, flooding into the Empire...>>

[14] Shlomo Rozanes, Korot Hayehudim Beturkiyah Vebeartzot Hakedem:
    Hadorot Haachronim (Jerusalem, 1945), pp.42-44, cited Yitzchak Kerem,
    'The Influence of Anti-Semitism on Jewish Immigration Patterns from
    Greece to the Ottoman Empire in the 19th Century', pp.2, 14.

[15] Maxime Raybaud, Memoires sur la Grece, pour servir a l'histoire de la
    Guerre de l'Independence (2 Vols, Paris, 1824), pp.5-19; Galante,
    Turcs et Juifs (Istanbul, 1932), 76-77.

[16] Rev. T.S. Hughes, Travels in Greece and Albania (2nd edn, 2 vols,
    London, 1830), II, 194-95.

[17] Rev. John Hartley, Researches in Greece and the Levant (London, 1831),
    207, quoted in Yitzchak Kerem, 'Jewish Immigration Patterns from Greece
    to the Ottoman Empire in the Nineteenth Century', published paper
    delivered at the Comite International d'Etudes Pre-Ottomanes et Ottomanes,
    VIII Symposium, 'Decision-Making and the Transmission of Authority
    in the Turkic System', University of Minnesota, Minneapolis,
    Minnesota, 14-19 August 1988, p.4.

[18] Hartley, ibid., pp.206-7, William Martin Leake, Travels in Northern
    Greece (2 Vols, London, 1835) II, 231-32, 609; Errikos Sevillas,
    Athens-Auschwitz (Athens, 1983), p.ix, quoted in Kerem, ibid., p.14.

[19] Documented in Kerem, ibid., pp.14-19. Pearl L. Preschel, The Jews
    of Corfu (Greece), Unpublished Ph.D. dissertation, New York University,
    1984. Goerge Finlay, History of the Greek Revolution (London, 1861),
    172, 179-86; See also 'Greece', EJ VII, 876-77.

[20] Yoannina Vasdraveli, Ee Thessaloniki: Kata Ton Agona Tis Aneksantizias
    (Salonica, 1946), pp.19-35; Yitzchak Kerem, An Outline of the History
    of Jews of Selonica (in Hebrew) (Museum of Kibbutz Lahoma, Getaot, 1985),
    p.21, quoted in Kerem, ibid., p.15.

[21] Kerem, ibid., pp.8-12, 'The Persecution of the Jews', Times (London),
    16 May 1891; A. Ablagon to AIU, 19 October 1898, AIU, Grece VIII.B.34,
    Schaki (Larissa) to AIU, 23 August/4 September 1893, BAIU, Grece,
    Deuxieme Serie, no.18, 1er et 2e Semestre, 1893; Elia Fraggi (Larissa)
    to AIU, 5 June 1874, AIU Grece, I.C.22; Larissa AIU represantatives
    to AIU, 23 June/5 July 1897, AIU, Grece II.B.16; Jewish Community of
    Canea leaders in Samos to AIU, 3 March, 1897, AIU, Grece VIII.B.35.

[26] Pearl L. Preschel, The Jews of Corfu (Greece), Unpublished Ph.D.
    dissertation, New York University, 1984.

[27] Leon Sciaky, Farewell to Salonica: Portrait of an Era (New York, 1946);
    Edgar Morin, Vidal et les Siens (Paris, Seuil, 1989), 55-67; Paul Dumont,
    'The Social Structure of the Jewish Community of Salonica at the end of
    the nineteenth century', Southeastern Europe V (1979), 33-72; Galante,
    Turcs VIII, 18-21; Rodrigue, pp.178-80.

[28] A. Cohen, Ecole Secondaire Moise Allatini, Salonica, to AIU, Paris,
   no.7745/7, 4 December 1912, in AIU Archives I C 49.

[29] Mizrahi, President of AIU at Salonica, to AIU (Paris), no.2704/3,
   25 July 1913. In AIU Archives (Paris) I C 51.

( AIU = Alliance Israelite Universelle, Paris. )

Need I go on?

Serdar Argic",17,talk.politics.mideast
16185,"Need Diet for Diverticular Disease
and ideas for gastrointestinal distress
",13,sci.med
9306,"The burden of proof rests upon those who claim the existence
of this ""syndrome"".  To date, these claims are unsubstantiated
by any available data.  Hopefully, as a scientist, you would
take issue with anyone overstating their conclusions based
upon their data.

Gee, I have many interesting and enlightening anecdotes about
myself, my friends, and my family, but in the practice of
medicine I expect and demand more rigorous rationales for
basing therapy than ""Aunt Susie's brother-in-law ..."".

Anecdotal evidence may provide inspiration for a hypothesis,
but rarely proves anything in a positive sense.  And unlike
mathematics, boolean logic rarely applies directly to medical
issues, and so evidence of 'exceptions' does not usually
disprove but rather modifies current concepts of disease.

I would characterize it not as 'abject disbelief' but rather 
'scientific outrage over vastly overstated conclusions'.

I have no problem with such an approach; but this is NOT what
is happening in the 'trenches' of this diagnosis.",13,sci.med
16959,"[MODERATOR:  Nice summary, Keith, thanks.]

I talked to the federal Dept. of Justice (DOJ, Ottawa) to try and
clarify a bunch of things regarding changes to Canadian gun laws.
I am posting here for informational purposes; questions to email,
followup to t.p.g.

1. It is still technically feasible (but almost impossible) to get
   a concealed carry permit in Canada.  This is contrary to what I
   was told by a police officer.
2. It is still legal to use lethal force (such as a firearm) to
   protect life, also contrary to what the officer told me.  Guns
   must be stored locked up and unloaded, however.
3. Regarding hi-capacity magazines, it is still not clear who will
   be exempt or how this will be managed.  This is up to each province.
   The general idea is that exempt persons will receive a letter/form
   authorizing them to possess the high capacity magazines.  
   Apparently, the authorization is to specify how many of these
   'prohibited weapons' you will be allowed to possess.  Dealers will
   be allowed to order high capacity mags for those allowed to possess
   them, but will not be allowed to stock them.
4. High capacity magazines converted to comply with the new limits will
   not be considered prohibited weapons.  Amendments to the regulations
   specify some possible methods to alter the magazines.  Some 
   manufacturers (Beretta) will be marketing reduced capacity magazines.
   (God knows how much they'll charge for these)

This covers most of what we discussed.  I have typed this from memory,
do not take it as gospel.  I am not a lawyer and I refuse to play one on TV.


-- 
-------------------------------------------------------------------",16,talk.politics.guns
352,"[reply to geb@cs.pitt.edu (Gordon Banks)]
 
 
 
I made a decision a while back that I will not be bullied into getting
studies like a CT or MRI when I don't think they are indicated.  If the
patient won't accept my explanation of why I think the study would be a
waste of time and money, I suggest a second opinion.",13,sci.med
4229,"                                                                      
ALL this shows is that YOU don't know much about SCSI.

SCSI-1 {with a SCSI-1 controler chip} range is indeed 0-5MB/s
and that is ALL you have right about SCSI
SCSI-1 {With a SCSI-2 controller chip}: 4-6MB/s with 10MB/s burst {8-bit}
 Note the INCREASE in SPEED, the Mac Quadra uses this version of SCSI-1
 so it DOES exist. Some PC use this set up too.
SCSI-2 {8-bit/SCSI-1 mode}:          4-6MB/s with 10MB/s burst
SCSI-2 {16-bit/wide or fast mode}:  8-12MB/s with 20MB/s burst
SCSI-2 {32-bit/wide AND fast}:     15-20MB/s with 40MB/s burst
 
By your OWN data the ""Although SCSI is twice as fast as ESDI"" is correct
With a SCSI-2 controller chip SCSI-1 can reach 10MB/s which is indeed
""20% faster than IDE"" {120% of 8.3 is 9.96}. ALL these SCSI facts have been
posted to this newsgroup in my Mac & IBM info sheet {available by FTP on 
sumex-aim.stanford.edu (36.44.0.6) in the info-mac/report as 
mac-ibm-compare[version #].txt (It should be 173 but 161 may still be there)}

Part of this problem is both Mac and IBM PC are inconsiant about what SCSI
is which.  Though it is WELL documented that the Quadra has a SCSI-2 chip
an Apple salesperson said ""it uses a fast SCSI-1 chip"" {Not at a 6MB/s,
10MB/s burst it does not. SCSI-1 is 5MB/s maximum synchronous and Quadra
uses ANsynchronous SCSI which is SLOWER}  It seems that Mac and IBM see
SCSI-1 interface and think 'SCSI-1' when it maybe a SCSI-1 interface driven
in the machine by a SCSi-2 controller chip in 8-bit mode {Which is MUCH
FASTER then true SCSI-1 can go}.",3,comp.sys.ibm.pc.hardware
4830,"
*retching noises*  Talk about ""out of the frying pan and into the fire"" :)



I'm pretty sure SCSI is faster.  Along with a lot better compatability.
",3,comp.sys.ibm.pc.hardware
14715,"Hi, I'm looking for the 3-D studio driver for the
	Oak card with 1 M of RAM.
	This would be GREATLY (and I mean that) appreciated",1,comp.graphics
18745,"Just thought I would add $0.02 to DeskJet thread. I got my
first one in college about 5 or so years ago.

	I've been a happy HP user of the DeskWriter for Macintosh for
past 5 years. I got one just a few months after their release. And I
got software revision 1.0a (now I'm up to rev. 3.1. Our family (sister
and father) have each purchased their own DW's after seeing mine go
for one year unscathed (their stuck to their trusty ImageWriter II's).
The original DW has gone for 5 years at moderate personal use. I would
say that it has gone through at least 15,000 sheets, and around one
(small) ink cartridge every 3 months or so.

	My brother might take this DW now (I'm probably gonna give it
to him), and I am looking to upgrade to a color DW. The chief
advantages/disadvantages I've found over the years are:

Advantages:	Quick (2-3 ppm), Quiet (roomate can sleep while it's
printing), AppleTalk Networkable (unfortunately the original wasn't,
so look out if you buy used. I rewired our home with phonenet
AppleTalk connectors, and while home, we can all use my dad's one
DW!), and cheap (now run ~$300). BTW, you can upgrade older DW's to
color or for appletalk, I dunno if HP still does the upgrades, but I
received many offers (I just didn't ned it however). Also, crisp
laser-quality output is a wonder (used to really impress those
ImageWriter Dot-Matrix people so much so, that I had to charge $0.25
per sheet to stop my college dorm neighbors from bothering me at all
hours of the night....)

Disadvantages.	Ink used to be hard to find, and wasn't cheap, and
wasn't originally water-proof. While HP has done wonders with the ink
(I dunno if it's still toxic), it is still subjet to smearing and
running (if you run around in the damp Boston rain, and get your
bookbag completely soaked). Ink now runs about $14-$15 for small carts
(I get mine from Elek-Tek in Chicago, I think they're now down to
$12). The ink carts used to say they're dated for only 6 months, but
I don't think they say so anymore. We stick to a 4 month supply (of
about 3 carts). We use cheap Hammerhill Laser Print paper (after
fooling for a long time. Laser/Xerox paper is also good). Smearing
doesn't happen, unless you have a brand new ink cart and you grab the
paper and smudge it all over as soon as it comes out of the machine.
Other disadvantages are : No Postscript (this can be an advantage in
speed, usually). Ways around this are Ghostscript or Freedom of Press
software solutions. I bet HP probably has a PS prototype inkjet, but
they won't release it for fear of hurting LJ sales.

In the end, the primary advantages of laser are true postscript
(unless you go for cheap lasers), and fused toner (no smearing, even
when soaking in water). Lasers are slightly sharper, but the only
instance where I needed precise layouts was Printed Circuit Board
Transparencies for PhotoEtching. I found a Textronix color Phaser
Postscript (Thermal Wax Transfer) to work the best to make PCB
negatives directly onto a transparency.",12,sci.electronics
4058,"
I used a bunch as weights, when building a model airplane.  Hung them
on the stringers, across the stringer, or whatever.  Worked pretty well.",12,sci.electronics
9133,"}Honda:  a ""V"" designates a V engine street bike. ""VF"" for V-4, ""VT"" for V-twin.

So how about my Honda Hawk (NT 650)? It's a twin, but not called a VT.",8,rec.motorcycles
